label,sen
0,数个板龙的种因为化石的破碎与保存不佳状态，而被认为是无资格名称或疑名。
1,动画版中，主角小智有一只喷火龙，因为等级过高而拒绝服从命令一阵子，但是在之后成为队伍中最可靠的伙伴之一。
-1,还有人质疑里法特·沙迪尔奇设计获胜的公平性，因为他的哥哥曾是临管会成员。
1,巴基斯坦一直认为拥有克什米尔全境的主权，所以把巴基斯坦占领的克什米尔地区称为“自由克什米尔”。
-2,在二战期间，伯明翰受到猛烈的轰炸，维多利亚时代的建筑已毁坏殆尽，目前都是20世纪50和60年代重新建设的，所以伯明翰成为英国最“丑陋”的城市，经常被人们称为“混凝土森林”。
1,以往在香港的河流极少发现鳄鱼，所以香港市民对于小湾鳄贝贝事件非常关注。
1,尽管其他橡胶制品可能使用合成橡胶来制作，但由于天然橡胶的弹性较为优良，所以橡皮筋主要是使用天然橡胶制作的。
0,速杞之战中季梁反对速战，主张“弗许而后战，所以怒我而怠寇也”，避实击虚：“楚人上左，君必左，无与王遇。
1,孔有德旧部中，线国安功最高，所以有德死后，国安统其部众，后年老退休。
1,永历九年因为永历帝和延平王郑成功势力相隔遥远，永历帝特准郑成功设置六官方便施政，同时允许他委任官职，武官可达一品，文职可达六部主事。
1,生物学家们相信，熊猫原本是十分凶残的食肉动物，所以平时温顺懒惰的他一旦没竹子吃就会暴走，无人可挡。
1,因为自小就没见过同类，所以一直以为自己是绵羊，即使在速度和力量上拥有天赋也甚少尽其用。
1,虽然是唯一能飞的队员，但是因为受到候鸟的习性影响，出场机会十分不稳定。
1,历史上，缅甸东固王朝僧团还因为入众时袈裟应覆肩还是通肩的问题产生过激烈诤论。
1,就常服而言，通常是海青，因为清朝剃发易服的影响，直裰已不流行，也有短褂、袄等，如长衫、二衫、三衫等款式，都具有三宝领等特点，并且受到满式长袍的影响。
-3,2017年，因为韩国部署萨德反导弹系统事件，在中国市场受到严重影响及一连串反制措施。
1,校方于第102学年第2学期开始禁止比赛之其余年级前往现场观赛，造成学长姐无法于现场为直属学弟妹加油打气。
1,校方于第102学年第2学期开始禁止比赛之其余年级前往现场观赛，造成学长姐无法于现场为直属学弟妹加油打气。
1,因月球引力而造成的潮汐起伏可算最为自然之物，其中必然蕴含了很多丰富的自然和社会组织的道理。
-1,原来已经持有该支股票的一部分人认为股票价格过高，获利了结，进而导致了股票价格的下跌。
-2,香港经济于2008年下半年开始稳定，因为金融海啸席卷全球而急转直下，结束香港自2003年7月起的经济复苏，股市、楼市暴挫，裁员及倒闭潮此起彼落。
1,九龙及香港岛之间的维多利亚港则因为港阔水深和四面抱拥，有利船只航行，跻身世界三大天然良港。
-1,虽然建筑物高耸予人繁荣景象，但过于集中亦容易造成屏风楼及热岛效应。
-1,长时间政治隔离，导致中国内地居民和香港市民的价值观、文化等之间产生差异，并存有误解，因此激起两地矛盾。
-3,踏入21世纪，随着网络媒介兴起，香港实体唱片销量减少，亦由于网络影院兴起和香港租金上升，亦导致大量电影院因经营困难而结业。
-1,所以合并统一两码表后，只能用免费软体方式发布。
1,西门地下街原先计划安置原本中华商场的承租户，但因为硬体设备不足、出口位置不佳，没有承租户愿意进驻。
1,此式意味着，压力跟重力会造成弯曲的流线。
0,不过因为伯努利定律是假设流体沿着流线流动，探讨同一流线上二点的速度及压力变化。
1,反对党领袖通常被视为一位准备代替现任总理的政客，所以，反对党领袖只是一个虚衔，没有实际职务。
1,虽然林森成参政时已年过五十，但因为政治取向激进，而且与民主党少壮派主力陶君行、黄仲棋等为伍，故此被划归为少壮派。
-3,古式孝彰解释到，他的所作所为是由几个问题所激发：超过600万的“贵腐老人”，高失业率与不断缩减的人口，低出生率，以及每年数以万计的由于虐待而导致的不必要的儿童死亡。
1,国民政府完成北伐后，以南京市为首都，所以该线路于1928-1937年、1945-1949年间，曾被称为“京沪铁路”。
1,通车初期，因为临近长江流域和海岸，货运多选择成本较低的水路，使铁路营业清淡，仅客运业务较为发达。
-1,1996年10月通车的沪宁高速公路导致铁路不再垄断沪宁间的旅客运输，沪宁列车的客流量开始下滑。
1,因为规则简单与游戏性，现在许多行动电话都有内建打砖块游戏，也有许多网际网路小游戏版本。
1,我们在论证中可能遇到的各种句子/判决的有效性条件依赖于它们的意义，所以负责任的逻辑学家不能完全避免提供某种处理这些句子的意义的需求。
-3,中国拥有核弹，与苏联的核弹相同，核弹能在一瞬间造成强大的攻击，并留下大量的辐射线，而中国的核弹可以波及空中部队。
-3,全球解放军的超级武器为生化死雨风暴，攻击时会从发射台发射九枚带有生化弹头的飞毛腿飞弹，并且对攻击区域造成大量的生化伤害。
-2,该地下街原计划安置原龙山商场摊商、西三水街的摊商，开业初期，市府期望能借由造势的活动来营造市场活络的气氛，但仍无法提振当地的买气，所以多数店家仍因生意不佳，而宣布停业。
0,一个后来成立的官方调查委员会——从1976年到1979年再次对总统遇刺案进行了详细的调查取证，并得出结论认为，奥斯瓦尔德尽管射击了造成肯尼迪和康纳利死伤的子弹，却很有可能还有一名枪手。
0,肯尼迪之所以选择于11月20日起访问达拉斯市，主要有三个原因：。
-1,验尸工作于11月22日晚在贝蒂斯海军医院进行，在3项检查中医生发现有一个小孔在离总统头骨很近的地方，这个小孔同时在其右脑的脱出点造成了很大的伤口。
-1,探索频道后来再现了这次场景，他们用不同的纤维和硬物模拟血肉和骨头，然后以枪手在相应的位置发射子弹，成功再现了用一颗子弹造成多次伤口并使子弹基本不变形。
-1,联邦调查局在这次谋杀调查中因为销毁了证据而被批评。
1,……她当时并不想去，但肯尼迪让她非去不可，因为这是政治访问，她一定要跟去才能显现出她对肯尼迪政治生涯的关心。
1,……有人提供给总统错误的达拉斯天气预报，他们说当地的天气会非常冷，于是总统让杰基穿暖一些，等他发现天气很暖时，对提供天气预报的那个人十分光火，因为他知道杰基一定会生气。
1,……前往达拉斯市区的途中，民众越来越多，欢呼声越来越大，民众的表情也越来越友善，所以当时我觉得情况再好不过了。
-1,……后来，我打电话给达拉斯的贝尔福·桑德斯检察官，告诉他我的顾虑，向他确认奥斯瓦尔德受到合理对待，特别要慎选囚禁他的牢房，因为其他囚犯可能会殴打他，甚至杀了他。
1,新加坡被迫脱离马来西亚联邦后，新加坡寻求国际承认，深怕有朝一日会被马来西亚再次强行合并或被印尼攻击，所以于1965年9月21日加入联合国。
1,新加坡因为在1980年代全面废除华校制度，将原来的华校改成全英校制度，所以英语是新加坡华人的最主要语言，多数人在家里已说英文，但保留华语能力。
-1,9月3日，蒋中正督促张发奎在金山卫构筑防御工事，但随着10月蕰藻浜、大场告急，原杭州海防驻军移调，造成防务空虚。
-3,上海进入日据时期后，上海城市的精华完全集中于苏州河以南面积有限的租界地区，此后除虹口租界外，苏州河以北地区严重衰落，对上海后来的城市发展造成了长期性影响。
-1,在他叫做北畠信意的时代，曾经因为没有得到信长允许就进攻伊贺，不但惨败，后来还遭到信长的斥责。
1,因为信雄与家康的联军有战术性的优势，与具有压倒性战力的秀吉不相上下，形成僵局。
-1,1590年的小田原征伐后，因为拒绝移封到骏河国而激怒秀吉，于是被除去封国，并且被交付给常陆国的佐竹氏看管，从此剃髪并改号常真。
-1,1997年，香港一名3岁小童因为在一个贩卖活鸡的店舖门口空地玩耍，吸入带有病毒的鸡粪而死亡，成为全球首宗人类感染禽流感的病例。
-1,1998年，湖北石首天鹅洲麋鹿保护区中的麋鹿，因为洪水受困。
-1,由于新客站投入运营后管理不善、加上客流不断增长，导致车站环境日益恶化：站房底层长期被商铺和临时售票处占据、候车区域亦常常人潮汹涌。
1,4月15日至19日间，歹徒多次来电，不过因为歹徒使用的是盗拷的行动电话，警方无法掌握行踪。
1,14世纪到16世纪中叶的这两百多年中，因为中国对外交通采纳贡制度，只有上贡天朝的船只才能合法停靠中国港口。
0,只有造成有害行为的情结，荣格才视为心理疾病。
1,因为世界各国的法律和规则不同，每个国家和地区有其自己的公司法。
